"Timestamp","Value"
0.023500,0.006326704751700163
0.023750,0.006326732691377401
0.024000,0.0063268328085541725
0.024250,0.006326931994408369
0.024500,0.006327030714601278
0.024750,0.006326846778392792
0.025000,0.0063272626139223576
0.025250,0.006327011622488499
0.025500,0.006326230708509684
0.025750,0.006323190871626139
0.026000,0.006303697824478149
0.026250,0.006287396885454655
0.026500,0.006267865654081106
0.026750,0.006248879712074995
0.027000,0.006232684012502432
0.027250,0.0062206219881772995
0.027500,0.006213617045432329
0.027750,0.006210704799741507
0.028000,0.006211139727383852
0.028250,0.006211685016751289
0.028500,0.006211229600012302
0.028750,0.006209501996636391
0.029000,0.006199380848556757
0.029250,0.006192987784743309
0.029500,0.006189203821122646
0.029750,0.006188720930367708
0.030000,0.006195975933223963
0.030250,0.006201691925525665
0.030500,0.0062073939479887486
0.030750,0.006210912950336933
0.031000,0.006212996784597635
0.031250,0.006212442647665739
0.031500,0.006211177911609411
0.031750,0.006210865918546915
0.032000,0.006212186999619007
0.032250,0.006212934851646423
0.032500,0.006213640794157982
0.032750,0.0062135267071425915
0.033000,0.0062138778157532215
0.033250,0.006212906911969185
0.033500,0.006212162785232067
0.033750,0.006212011910974979
0.034000,0.00621199794113636
0.034250,0.006212148815393448
0.034500,0.006212844979017973
0.034750,0.006212944630533457
0.035000,0.006213414017111063
0.035250,0.006213147658854723
0.035500,0.006213095970451832
0.035750,0.006213588640093803
0.036000,0.006213346961885691
0.036250,0.006213512737303972
0.036500,0.006213649641722441
0.036750,0.006213346961885691
0.037000,0.0062134889885783195
0.037250,0.006214028690010309
0.037500,0.006213967688381672
0.037750,0.006214436609297991
0.038000,0.006213990971446037
0.038250,0.006213891785591841
0.038500,0.006213261745870113
0.038750,0.006213157903403044
0.039000,0.006212783977389336
0.039250,0.006212745793163776
0.039500,0.006213233806192875
0.039750,0.006213133689016104
0.040000,0.006213422864675522
0.040250,0.006213157903403044
0.040500,0.006213147658854723
0.040750,0.006212896667420864
0.041000,0.006212186999619007
0.041250,0.006211922038346529
0.041500,0.006211936008185148
0.041750,0.006211769767105579
0.042000,0.0062114340253174305
0.042250,0.006211381871253252
0.042500,0.0062112449668347836
0.042750,0.00621131993830204
0.043000,0.006211177911609411
0.043250,0.006211291998624802
0.043500,0.0062110028229653835
0.043750,0.006211177911609411
0.044000,0.006211041007190943
0.044250,0.006211154628545046
0.044500,0.006210865918546915
0.044750,0.006210586056113243
0.045000,0.0062102219089865685
0.045250,0.006210396997630596
0.045500,0.006210146006196737
0.045750,0.006210146006196737
0.046000,0.00620995694771409
0.046250,0.006209965795278549
0.046500,0.0062094638124108315
0.046750,0.0062092747539281845
0.047000,0.006208682898432016
0.047250,0.0062085166573524475
0.047500,0.006208530627191067
0.047750,0.006208767648786306
0.048000,0.0062081520445644855
0.048250,0.006208289880305529
0.048500,0.006208464968949556
0.048750,0.006208091042935848
0.049000,0.00620801467448473
0.049250,0.006207962986081839
0.049500,0.006208061706274748
0.049750,0.006208023987710476
0.050000,0.00620758393779397
0.050250,0.006207848899066448
0.050500,0.006207545753568411
0.050750,0.006207607686519623
0.051000,0.006207417696714401
0.051250,0.006207318976521492
0.051500,0.006207029800862074
0.051750,0.00620725704357028
0.052000,0.006206839811056852
0.052250,0.006207228638231754
0.052500,0.006207280792295933
0.052750,0.006207720842212439
0.053000,0.0062080007046461105
0.053250,0.006208241917192936
0.053500,0.006208166014403105
0.053750,0.0062082139775156975
0.054000,0.006208203732967377
0.054250,0.006207720842212439
0.054500,0.00620755972340703
0.054750,0.00620755972340703
0.055000,0.006207152735441923
0.055250,0.006207569967955351
0.055500,0.006207483820617199
0.055750,0.006207810714840889
0.056000,0.006208568811416626
0.056250,0.006208378821611404
0.056500,0.006208682898432016
0.056750,0.006208530627191067
0.057000,0.0062094018794596195
0.057250,0.00620951596647501
0.057500,0.006209691055119038
0.057750,0.00620951596647501
0.058000,0.00620951596647501
0.058250,0.006209411658346653
0.058500,0.0062096007168293
0.058750,0.006209525745362043
0.059000,0.006209411658346653
0.059250,0.0062096300534904
0.059500,0.006209766957908869
0.059750,0.006209577899426222
0.060000,0.006209084764122963
0.060250,0.006208719685673714
0.060500,0.006208061706274748
0.060750,0.006207949016243219
0.061000,0.00620801467448473
0.061250,0.0062082139775156975
0.061500,0.006208303850144148
0.061750,0.006208350881934166
0.062000,0.0062087299302220345
0.062250,0.006209221668541431
0.062500,0.006208577658981085
0.062750,0.006208781618624926
0.063000,0.006208265665918589
0.063250,0.006208091042935848
0.063500,0.0062081278301775455
0.063750,0.006208303850144148
0.064000,0.006208364851772785
0.064250,0.006207962986081839
0.064500,0.006208052858710289
0.064750,0.0062076980248093605
0.065000,0.006207115016877651
0.065250,0.00620734179392457
0.065500,0.006207218859344721
0.065750,0.006207228638231754
0.066000,0.006207052618265152
0.066250,0.006207228638231754
0.066500,0.006206925958395004
0.066750,0.006206711754202843
0.067000,0.006205982994288206
0.067250,0.00620608264580369
0.067500,0.006206408608704805
0.067750,0.006206484977155924
0.068000,0.006207318976521492
0.068250,0.006207105703651905
0.068500,0.006206901744008064
0.068750,0.006206220015883446
0.069000,0.006205362733453512
0.069250,0.006204898934811354
0.069500,0.006204997655004263
0.069750,0.006205272860825062
0.070000,0.006206030957400799
0.070250,0.006206460762768984
0.070500,0.006206220015883446
0.070750,0.006206172984093428
0.071000,0.006205362733453512
0.071250,0.006204869598150253
0.071500,0.006204557605087757
0.071750,0.006204633042216301
0.072000,0.006204732693731785
0.072250,0.006204959936439991
0.072500,0.006205060053616762
0.072750,0.006205262616276741
0.073000,0.006206030957400799
0.073250,0.006205589976161718
0.073500,0.006205764599144459
0.073750,0.006205551791936159
0.074000,0.006205224897712469
0.074250,0.006205286830663681
0.074500,0.00620532501488924
0.074750,0.00620562769472599
0.075000,0.006206067744642496
0.075250,0.0062057035975158215
0.075500,0.006205816753208637
0.075750,0.006205475889146328
0.076000,0.00620532501488924
0.076250,0.006205528974533081
0.076500,0.006205499637871981
0.076750,0.006205793935805559
0.077000,0.00620608264580369
0.077250,0.006206309888511896
0.077500,0.006206385791301727
0.077750,0.0062063708901405334
0.078000,0.006206058897078037
0.078250,0.006206134799867868
0.078500,0.006206134799867868
0.078750,0.006205802783370018
0.079000,0.006205111742019653
0.079250,0.006205060053616762
0.079500,0.006204945966601372
0.079750,0.006204793695360422
0.080000,0.006205348763614893
0.080250,0.006205272860825062
0.080500,0.006205726880580187
0.080750,0.006206020712852478
0.081000,0.0062057035975158215
0.081250,0.0062054237350821495
0.081500,0.00620521092787385
0.081750,0.006204681005328894
0.082000,0.006204670760780573
0.082250,0.006204618606716394
0.082500,0.006204315926879644
0.082750,0.006205049809068441
0.083000,0.006204718723893166
0.083250,0.0062043676152825356
0.083500,0.006204519886523485
0.083750,0.006204377859830856
0.084000,0.006205272860825062
0.084250,0.006205097772181034
0.084500,0.006205272860825062
0.084750,0.006205087993294001
0.085000,0.006204452831298113
0.085250,0.006203922908753157
0.085500,0.006203884724527597
0.085750,0.0062036337330937386
0.086000,0.006203321740031242
0.086250,0.006203420925885439
0.086500,0.006203321740031242
0.086750,0.006203216966241598
0.087000,0.006202913820743561
0.087250,0.006202450022101402
0.087500,0.006202298682183027
0.087750,0.006202222779393196
0.088000,0.006202563643455505
0.088250,0.006202283781021833
0.088500,0.006202662829309702
0.088750,0.006203141994774342
0.089000,0.006203434895724058
0.089250,0.0062028756365180016
0.089500,0.006202359683811665
0.089750,0.006202359683811665
0.090000,0.006201691925525665
0.090250,0.006201313808560371
0.090500,0.00620123790577054
0.090750,0.006201616954058409
0.091000,0.006201261654496193
0.091250,0.006201275624334812
0.091500,0.006201706826686859
0.091750,0.006201592739671469
0.092000,0.0062019056640565395
0.092250,0.006201857700943947
0.092500,0.006201630923897028
0.092750,0.006201881915330887
0.093000,0.006201895885169506
0.093250,0.006201592739671469
0.093500,0.006201781798154116
0.093750,0.006201729644089937
0.094000,0.00620156479999423
0.094250,0.006201602052897215
0.094500,0.006201502867043018
0.094750,0.00620112381875515
0.095000,0.0062008448876440525
0.095250,0.006200834643095732
0.095500,0.006200897041708231
0.095750,0.006200958043336868
0.096000,0.006201843731105328
0.096250,0.006201819982379675
0.096500,0.0062019056640565395
0.096750,0.006201881915330887
0.097000,0.006201843731105328
0.097250,0.006201412994414568
0.097500,0.006201162002980709
0.097750,0.006201289594173431
0.098000,0.006201677955687046
0.098250,0.006201781798154116
0.098500,0.006201867945492268
0.098750,0.006201781798154116
0.099000,0.006201223935931921
0.099250,0.006200759671628475
0.099500,0.006200707051903009
0.099750,0.006200958043336868
0.100000,0.006201541051268578
0.100250,0.0062013366259634495
0.100500,0.006201440934091806
0.100750,0.006201388780027628
0.101000,0.006201555021107197
0.101250,0.006201592739671469
0.101500,0.006201715674251318
0.101750,0.0062017920427024364
0.102000,0.006201895885169506
0.102250,0.006201881915330887
0.102500,0.006201592739671469
0.102750,0.006201488897204399
0.103000,0.006201516836881638
0.103250,0.00620145071297884
0.103500,0.006201374810189009
0.103750,0.006200948730111122
0.104000,0.006200474686920643
0.104250,0.00620068795979023
0.104500,0.006200612988322973
0.104750,0.006200574804097414
0.105000,0.006200253032147884
0.105250,0.006199863739311695
0.105500,0.006199419032782316
0.105750,0.00619910703971982
0.106000,0.006198931019753218
0.106250,0.0061987279914319515
0.106500,0.0061987037770450115
0.106750,0.00619853800162673
0.107000,0.0061987279914319515
0.107250,0.006198878865689039
0.107500,0.006199144758284092
0.107750,0.006199447903782129
0.108000,0.006199451629072428
0.108250,0.0061994995921850204
0.108500,0.00619932496920228
0.108750,0.006199020892381668
0.109000,0.006198410876095295
0.109250,0.006198273040354252
0.109500,0.006198372691869736
0.109750,0.006198135670274496
0.110000,0.006198386661708355
0.110250,0.006197955925017595
0.110500,0.006198234856128693
0.110750,0.006197832990437746
0.111000,0.006197652779519558
0.111250,0.006198045797646046
0.111500,0.006198070012032986
0.111750,0.006197917740792036
0.112000,0.0061980076134204865
0.112250,0.006198514718562365
0.112500,0.006198310758918524
0.112750,0.00619899295270443
0.113000,0.006198348943144083
0.113250,0.006198045797646046
0.113500,0.006198310758918524
0.113750,0.006197690963745117
0.114000,0.006198083981871605
0.114250,0.006198121700435877
0.114500,0.006198182702064514
0.114750,0.006198561750352383
0.115000,0.006199020892381668
0.115250,0.006199234630912542
0.115500,0.006199096795171499
0.115750,0.006198907736688852
0.116000,0.006198324728757143
0.116250,0.006198675837367773
0.116500,0.00619910703971982
0.116750,0.00619940971955657
0.117000,0.006200063042342663
0.117250,0.006199826952069998
0.117500,0.006200858857482672
0.117750,0.006200479809194803
0.118000,0.006200119853019714
0.118250,0.006199688650667667
0.118500,0.006198807619512081
0.118750,0.006198717746883631
0.119000,0.006199168041348457
0.119250,0.006198826711624861
0.119500,0.00619895476847887
0.119750,0.006198779679834843
0.120000,0.006199020892381668
0.120250,0.0061989836394786835
0.120500,0.006198414601385593
0.120750,0.006198935676366091
0.121000,0.006198500748723745
0.121250,0.006198144983500242
0.121500,0.0061982967890799046
0.121750,0.006198447663336992
0.122000,0.006198817864060402
0.122250,0.00619919179007411
0.122500,0.00619910703971982
0.122750,0.006198665592819452
0.123000,0.006198504939675331
0.123250,0.006198391783982515
0.123500,0.006197771057486534
0.123750,0.006197647657245398
0.124000,0.006197756621986628
0.124250,0.006197908893227577
0.124500,0.006197629030793905
0.124750,0.00619747769087553
0.125000,0.00619703670963645
0.125250,0.006196771748363972
0.125500,0.006196634843945503
0.125750,0.006196255795657635
0.126000,0.006196051836013794
0.126250,0.0061956727877259254
0.126500,0.0061959619633853436
0.126750,0.006195625755935907
0.127000,0.00619532261043787
0.127250,0.0061953989788889885
0.127500,0.00619489187374711
0.127750,0.0061942096799612045
0.128000,0.006194152869284153
0.128250,0.006193659733980894
0.128500,0.006193901877850294
0.128750,0.0061944276094436646
0.129000,0.006194929592311382
0.129250,0.00619486765936017
0.129500,0.006194739602506161
0.129750,0.0061951568350195885
0.130000,0.006195256020873785
0.130250,0.006195360794663429
0.130500,0.006195057649165392
0.130750,0.006194678600877523
0.131000,0.006194678600877523
0.131250,0.006194474641233683
0.131500,0.00619480200111866
0.131750,0.006194754038006067
0.132000,0.00619445089250803
0.132250,0.006194171961396933
0.132500,0.006194375921040773
0.132750,0.0061943987384438515
0.133000,0.006194436922669411
0.133250,0.006194412708282471
0.133500,0.006194526795297861
0.133750,0.00619466369971633
0.134000,0.00619480200111866
0.134250,0.006194460671395063
0.134500,0.006194929592311382
0.134750,0.0061943987384438515
0.135000,0.00619445089250803
0.135250,0.006193958688527346
0.135500,0.00619434705004096
0.135750,0.00619434705004096
0.136000,0.00619489187374711
0.136250,0.006194952875375748
0.136500,0.00619523273780942
0.136750,0.00619510468095541
0.137000,0.0061951326206326485
0.137250,0.006195042748004198
0.137500,0.0061951568350195885
0.137750,0.006195345893502235
0.138000,0.0061962599866092205
0.138250,0.006196207832545042
0.138500,0.006196397822350264
0.138750,0.0061958529986441135
0.139000,0.006195464637130499
0.139250,0.006195440888404846
0.139500,0.006195061840116978
0.139750,0.00619475869461894
0.140000,0.006194944027811289
0.140250,0.00619489187374711
0.140500,0.00619468791410327
0.140750,0.006194612011313438
0.141000,0.006194815970957279
0.141250,0.006195270922034979
0.141500,0.00619510468095541
0.141750,0.0061948299407958984
0.142000,0.00619468791410327
0.142250,0.006194300018250942
0.142500,0.006194573827087879
0.142750,0.006193830631673336
0.143000,0.006193925626575947
0.143250,0.0061934469267725945
0.143500,0.006193470675498247
0.143750,0.006193408742547035
0.144000,0.006192996632307768
0.144250,0.006192808039486408
0.144500,0.00619251886382699
0.144750,0.006192547734826803
0.145000,0.0061920639127492905
0.145250,0.006191723980009556
0.145500,0.006191978696733713
0.145750,0.006192130967974663
0.146000,0.006192267872393131
0.146250,0.0061923060566186905
0.146500,0.006192433647811413
0.146750,0.006192267872393131
0.147000,0.006191561929881573
0.147250,0.006191637832671404
0.147500,0.006191571708768606
0.147750,0.0061918506398797035
0.148000,0.006191206630319357
0.148250,0.006190676707774401
0.148500,0.006190767046064138
0.148750,0.006189872045069933
0.149000,0.006189255975186825
0.149250,0.006189359817653894
0.149500,0.006189445964992046
0.149750,0.00619036890566349
0.150000,0.006191097665578127
0.150250,0.0061912257224321365
0.150500,0.006191462744027376
0.150750,0.006191149819642305
0.151000,0.00619084294885397
0.151250,0.006190865766257048
0.151500,0.006190591957420111
0.151750,0.00619069067761302
0.152000,0.006190993823111057
0.152250,0.006191159598529339
0.152500,0.0061910697259008884
0.152750,0.006191419903188944
0.153000,0.006191296968609095
0.153250,0.006191282998770475
0.153500,0.006191055756062269
0.153750,0.006190955638885498
0.154000,0.006191282998770475
0.154250,0.006191372871398926
0.154500,0.006191676016896963
0.154750,0.0061918748542666435
0.155000,0.006191647611558437
0.155250,0.006191282998770475
0.155500,0.006191221997141838
0.155750,0.006191018037497997
0.156000,0.00619071489199996
0.156250,0.00619071489199996
0.156500,0.0061905160546302795
0.156750,0.006190979853272438
0.157000,0.006191149819642305
0.157250,0.006191273685544729
0.157500,0.0061912876553833485
0.157750,0.006191666703671217
0.158000,0.0061918506398797035
0.158250,0.006191964726895094
0.158500,0.0061920639127492905
0.158750,0.006191902793943882
0.159000,0.006192002911120653
0.159250,0.006191585678607225
0.159500,0.006191866006702185
0.159750,0.006191599648445845
0.160000,0.006191723980009556
0.160250,0.006191411055624485
0.160500,0.0061910077929496765
0.160750,0.0061908806674182415
0.161000,0.006190633866935968
0.161250,0.006190430838614702
0.161500,0.006190846674144268
0.161750,0.0061907717026770115
0.162000,0.006191183812916279
0.162250,0.006191434804350138
0.162500,0.006191344931721687
0.162750,0.0061910320073366165
0.163000,0.006190785672515631
0.163250,0.006190520711243153
0.163500,0.006190747953951359
0.163750,0.0061901649460196495
0.164000,0.0061898198910057545
0.164250,0.006190084852278233
0.164500,0.006190046668052673
0.164750,0.0061898427084088326
0.165000,0.006189307663589716
0.165250,0.006188489031046629
0.165500,0.006189094856381416
0.165750,0.006188602652400732
0.166000,0.00618853559717536
0.166250,0.006188639905303717
0.166500,0.006188489031046629
0.166750,0.006188838742673397
0.167000,0.006189042702317238
0.167250,0.006189231760799885
0.167500,0.006189293693751097
0.167750,0.006189459934830666
0.168000,0.006189326755702496
0.168250,0.006188810802996159
0.168500,0.006188748870044947
0.168750,0.006187853869050741
0.169000,0.006187560968101025
0.169250,0.006187119986861944
0.169500,0.006186816841363907
0.169750,0.006186764687299728
0.170000,0.006186816841363907
0.170250,0.00618630088865757
0.170500,0.00618671765550971
0.170750,0.006186982616782188
0.171000,0.006187422666698694
0.171250,0.006187384948134422
0.171500,0.006187825929373503
0.171750,0.006187106017023325
0.172000,0.006187370978295803
0.172250,0.006187474820762873
0.172500,0.006187323946505785
0.172750,0.0061869448982179165
0.173000,0.006187262013554573
0.173250,0.006187465973198414
0.173500,0.006187640596181154
0.173750,0.006188284605741501
0.174000,0.006188876926898956
0.174250,0.006189080886542797
0.174500,0.006188573781400919
0.174750,0.006189018953591585
0.175000,0.006188568659126759
0.175250,0.00618834188207984
0.175500,0.006188143044710159
0.175750,0.006188066676259041
0.176000,0.006188507657498121
0.176250,0.006188635714352131
0.176500,0.006188909988850355
0.176750,0.006189289037138224
0.177000,0.006189289037138224
0.177250,0.006188938859850168
0.177500,0.006189250852912664
0.177750,0.006189364939928055
0.178000,0.006189378909766674
0.178250,0.006189629901200533
0.178500,0.0061896066181361675
0.178750,0.006189402658492327
0.179000,0.006189568899571896
0.179250,0.006189743988215923
0.179500,0.006189615931361914
0.179750,0.006189416628330946
0.180000,0.0061898198910057545
0.180250,0.006189970765262842
0.180500,0.006190174724906683
0.180750,0.006190221756696701
0.181000,0.006189421750605106
0.181250,0.006189284846186638
0.181500,0.006188625935465097
0.181750,0.006188611965626478
0.182000,0.006188090890645981
0.182250,0.006188408005982637
0.182500,0.006187929771840572
0.182750,0.0061881146393716335
0.183000,0.0061881099827587605
0.183250,0.00618790602311492
0.183500,0.006187655031681061
0.183750,0.006187882740050554
0.184000,0.006188033614307642
0.184250,0.006188119761645794
0.184500,0.006188526749610901
0.184750,0.0061883749440312386
0.185000,0.006188057828694582
0.185250,0.0061878967098891735
0.185500,0.006187214981764555
0.185750,0.006187148857861757
0.186000,0.0061868829652667046
0.186250,0.006186721846461296
0.186500,0.006186380982398987
0.186750,0.006186594720929861
0.187000,0.006186480633914471
0.187250,0.006186693906784058
0.187500,0.0061864047311246395
0.187750,0.006185547914355993
0.188000,0.006185031961649656
0.188250,0.006184652913361788
0.188500,0.00618436373770237
0.188750,0.006184136960655451
0.189000,0.006184084806591272
0.189250,0.006184652913361788
0.189500,0.006184563040733337
0.189750,0.006184818688780069
0.190000,0.006184552796185017
0.190250,0.00618402287364006
0.190500,0.006184031721204519
0.190750,0.006184031721204519
0.191000,0.006184789817780256
0.191250,0.006184856873005629
0.191500,0.006184789817780256
0.191750,0.006184486672282219
0.192000,0.006184093654155731
0.192250,0.00618392787873745
0.192500,0.0061843967996537685
0.192750,0.006184709724038839
0.193000,0.006185253616422415
0.193250,0.006185035686939955
0.193500,0.006185291800647974
0.193750,0.006185163743793964
0.194000,0.006185253616422415
0.194250,0.006185316015034914
0.194500,0.006184784695506096
0.194750,0.006184860598295927
0.195000,0.006184979807585478
0.195250,0.0061851078644394875
0.195500,0.006184979807585478
0.195750,0.006185054779052734
0.196000,0.0061852638609707355
0.196250,0.006185414735227823
0.196500,0.006185822654515505
0.196750,0.006185793783515692
0.197000,0.006185662001371384
0.197250,0.00618586502969265
0.197500,0.006185684818774462
0.197750,0.006185774691402912
0.198000,0.006185632664710283
0.198250,0.006185746751725674
0.198500,0.00618584593757987
0.198750,0.006186286918818951
0.199000,0.006186579819768667
0.199250,0.006186579819768667
0.199500,0.006186470855027437
0.199750,0.006186707876622677
0.200000,0.00618597399443388
0.200250,0.00618584593757987
0.200500,0.006185883656144142
0.200750,0.006185822654515505
0.201000,0.006185699719935656
0.201250,0.006185495760291815
0.201500,0.006185485981404781
0.201750,0.006185472011566162
0.202000,0.006185419857501984
0.202250,0.006185305770486593
0.202500,0.006185078993439674
0.202750,0.006184818688780069
0.203000,0.006184358615428209
0.203250,0.0061839427798986435
0.203500,0.00618392787873745
0.203750,0.006184282712638378
0.204000,0.006184103898704052
0.204250,0.006184245925396681
0.204500,0.006184055935591459
0.204750,0.006183648947626352
0.205000,0.006183085031807423
0.205250,0.006182919722050428
0.205500,0.0061828577890992165
0.205750,0.006182791665196419
0.206000,0.006182634737342596
0.206250,0.006183364894241095
0.206500,0.00618347804993391
0.206750,0.00618347804993391
0.207000,0.006183729041367769
0.207250,0.006183757912367582
0.207500,0.006183577701449394
0.207750,0.006183264777064323
0.208000,0.006182469893246889
0.208250,0.006182142999023199
0.208500,0.006182407960295677
0.208750,0.006182824727147818
0.209000,0.006182933691889048
0.209250,0.006183070596307516
0.209500,0.006182653829455376
0.209750,0.006182767916470766
0.210000,0.006182180717587471
0.210250,0.006182256620377302
0.210500,0.006181900855153799
0.210750,0.006181574892252684
0.211000,0.006181569769978523
0.211250,0.006180888041853905
0.211500,0.0061816079542040825
0.211750,0.006181190721690655
0.212000,0.006181304808706045
0.212250,0.006181593984365463
0.212500,0.006181820761412382
0.212750,0.006181630771607161
0.213000,0.006181673612445593
0.213250,0.006181597709655762
0.213500,0.006181749980896711
0.213750,0.006181900855153799
0.214000,0.006181370932608843
0.214250,0.006181688047945499
0.214500,0.006181485019624233
0.214750,0.006181787699460983
0.215000,0.006181190721690655
0.215250,0.006181053817272186
0.215500,0.006180811673402786
0.215750,0.006180598866194487
0.216000,0.006180423777550459
0.216250,0.006180854979902506
0.216500,0.006181384902447462
0.216750,0.006181611679494381
0.217000,0.006182374898344278
0.217250,0.006182023789733648
0.217500,0.006182071752846241
0.217750,0.0061821099370718
0.218000,0.006182980723679066
0.218250,0.006183383986353874
0.218500,0.006183421704918146
0.218750,0.006183236837387085
0.219000,0.006182568613439798
0.219250,0.0061827488243579865
0.219500,0.006183113902807236
0.219750,0.006183440797030926
0.220000,0.006183653604239225
0.220250,0.006183757912367582
0.220500,0.006183795630931854
0.220750,0.006183151621371508
0.221000,0.006183061748743057
0.221250,0.0061823176220059395
0.221500,0.0061818016692996025
0.221750,0.006181725766509771
0.222000,0.006180991884320974
0.222250,0.006181029602885246
0.222500,0.006181058008223772
0.222750,0.006180210970342159
0.223000,0.00618030084297061
0.223250,0.0061800116673111916
0.223500,0.006179907824844122
0.223750,0.00617993576452136
0.224000,0.0061805518344044685
0.224250,0.006180830765515566
0.224500,0.006180641707032919
0.224750,0.006180702708661556
0.225000,0.006180195603519678
0.225250,0.006180484779179096
0.225500,0.006179665680974722
0.225750,0.006179523654282093
0.226000,0.006178884766995907
0.226250,0.006178874988108873
0.226500,0.006178936921060085
0.226750,0.006178495939821005
0.227000,0.006178557872772217
0.227250,0.006178367882966995
0.227500,0.006178533658385277
0.227750,0.0061782547272741795
0.228000,0.006177330855280161
0.228250,0.006176951806992292
0.228500,0.006176748778671026
0.228750,0.006176861934363842
0.229000,0.006177103612571955
0.229250,0.006177482660859823
0.229500,0.006177264731377363
0.229750,0.006177378818392754
0.230000,0.0061773029156029224
0.230250,0.006177292671054602
0.230500,0.0061775436624884605
0.230750,0.006177491974085569
0.231000,0.006177752744406462
0.231250,0.006178064737468958
0.231500,0.006178244948387146
0.231750,0.006178382784128189
0.232000,0.006178211886435747
0.232250,0.006178164854645729
0.232500,0.0061779748648405075
0.232750,0.006177771836519241
0.233000,0.006177468691021204
0.233250,0.006177634000778198
0.233500,0.0061775678768754005
0.233750,0.00617824075743556
0.234000,0.006177719682455063
0.234250,0.006177846807986498
0.234500,0.006178203038871288
0.234750,0.006177719682455063
0.235000,0.00617791386321187
0.235250,0.0061781699769198895
0.235500,0.00617801770567894
0.235750,0.006178079638630152
0.236000,0.006178320851176977
0.236250,0.006178244948387146
0.236500,0.006178102921694517
0.236750,0.006178003735840321
0.237000,0.006178808864206076
0.237250,0.006179254036396742
0.237500,0.00617984589189291
0.237750,0.006180049851536751
0.238000,0.0061799827963113785
0.238250,0.00617973180487752
0.238500,0.00617997394874692
0.238750,0.006179291754961014
0.239000,0.006179566960781813
0.239250,0.006179254036396742
0.239500,0.006179367657750845
0.239750,0.0061794668436050415
0.240000,0.0061796000227332115
0.240250,0.00617974204942584
0.240500,0.00617984076961875
0.240750,0.006179878953844309
0.241000,0.006179679650813341
0.241250,0.00617951899766922
0.241500,0.006179064977914095
0.241750,0.0061789508908987045
0.242000,0.006179026793688536
0.242250,0.006178974639624357
0.242500,0.006179254036396742
0.242750,0.006179026793688536
0.243000,0.006178610026836395
0.243250,0.006178206764161587
0.243500,0.00617801770567894
0.243750,0.006177624687552452
0.244000,0.006177828647196293
0.244250,0.006177752744406462
0.244500,0.0061781927943229675
0.244750,0.0061784349381923676
0.245000,0.006178367882966995
0.245250,0.006177952047437429
0.245500,0.00617747288197279
0.245750,0.006177269853651524
0.246000,0.00617734482511878
0.246250,0.0061768959276378155
0.246500,0.006176525726914406
0.246750,0.0061766537837684155
0.247000,0.006176250986754894
